id,name,area,genre,rating,googleMapsUrl,comment,isActive,createdAt
"274","家系総本山 吉村家","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%AE%B6%E7%B3%BB%E7%B7%8F%E6%9C%AC%E5%B1%B1%20%E5%90%89%E6%9D%91%E5%AE%B6","家系総本山 吉村家",true,"2026-03-31"
"275","209スタンド","other","tachinomi",3.5,"https://www.google.com/maps/search/?api=1&query=209%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%89","209スタンド",true,"2026-03-31"
"276","淡路鮮魚","other","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%B7%A1%E8%B7%AF%E9%AE%AE%E9%AD%9A","淡路鮮魚",true,"2026-03-31"
"277","KILN THE BEER HOUSE","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=KILN%20THE%20BEER%20HOUSE","KILN THE BEER HOUSE",true,"2026-03-31"
"278","こたや","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%93%E3%81%9F%E3%82%84","こたや",true,"2026-03-31"
"279","立呑み処 たよし","other","tachinomi",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%AB%8B%E5%91%91%E3%81%BF%E5%87%A6%20%E3%81%9F%E3%82%88%E3%81%97","立呑み処 たよし",true,"2026-03-31"
"280","こめとはな (寺西家町家蔵 )","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%93%E3%82%81%E3%81%A8%E3%81%AF%E3%81%AA%20(%E5%AF%BA%E8%A5%BF%E5%AE%B6%E7%94%BA%E5%AE%B6%E8%94%B5%20)","こめとはな (寺西家町家蔵 )",true,"2026-03-31"
"281","炭kappo hirac","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%82%ADkappo%20hirac","炭kappo hirac",true,"2026-03-31"
"282","中華そば フラン軒","other","ramen",3.5,"https://www.google.com/maps/search/?api=1&query=%E4%B8%AD%E8%8F%AF%E3%81%9D%E3%81%B0%20%E3%83%95%E3%83%A9%E3%83%B3%E8%BB%92","中華そば フラン軒",true,"2026-03-31"
"283","にんにく鶏焼肉サン","other","yakitori",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%AB%E3%82%93%E3%81%AB%E3%81%8F%E9%B6%8F%E7%84%BC%E8%82%89%E3%82%B5%E3%83%B3","にんにく鶏焼肉サン",true,"2026-03-31"
"284","グリル ロン","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%82%B0%E3%83%AA%E3%83%AB%20%E3%83%AD%E3%83%B3","グリル ロン",true,"2026-03-31"
"285","Bar continue","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=Bar%20continue","Bar continue",true,"2026-03-31"
"286","うなぎの中庄 心斎橋店","namba","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%86%E3%81%AA%E3%81%8E%E3%81%AE%E4%B8%AD%E5%BA%84%20%E5%BF%83%E6%96%8E%E6%A9%8B%E5%BA%97","うなぎの中庄 心斎橋店",true,"2026-03-31"
"287","味の洋食 ニューとん助","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%91%B3%E3%81%AE%E6%B4%8B%E9%A3%9F%20%E3%83%8B%E3%83%A5%E3%83%BC%E3%81%A8%E3%82%93%E5%8A%A9","味の洋食 ニューとん助",true,"2026-03-31"
"288","舟田","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E8%88%9F%E7%94%B0","舟田",true,"2026-03-31"
"289","和洋酒菜 ひで","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%92%8C%E6%B4%8B%E9%85%92%E8%8F%9C%20%E3%81%B2%E3%81%A7","和洋酒菜 ひで",true,"2026-03-31"
"290","酒場 やまと","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%85%92%E5%A0%B4%20%E3%82%84%E3%81%BE%E3%81%A8","酒場 やまと",true,"2026-03-31"
"291","美食米門 梅田","umeda","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%BE%8E%E9%A3%9F%E7%B1%B3%E9%96%80%20%E6%A2%85%E7%94%B0","美食米門 梅田",true,"2026-03-31"
"292","友安製作所 Cafe & Bar 阿倍野","abeno","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%8F%8B%E5%AE%89%E8%A3%BD%E4%BD%9C%E6%89%80%20Cafe%20%26%20Bar%20%E9%98%BF%E5%80%8D%E9%87%8E","友安製作所 Cafe & Bar 阿倍野",true,"2026-03-31"
"293","王道家直系 我道家 OSAKA","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%8E%8B%E9%81%93%E5%AE%B6%E7%9B%B4%E7%B3%BB%20%E6%88%91%E9%81%93%E5%AE%B6%20OSAKA","王道家直系 我道家 OSAKA",true,"2026-03-31"
"294","寿司 常","other","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%AF%BF%E5%8F%B8%20%E5%B8%B8","寿司 常",true,"2026-03-31"
"295","華風料理 一芳亭 本店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E8%8F%AF%E9%A2%A8%E6%96%99%E7%90%86%20%E4%B8%80%E8%8A%B3%E4%BA%AD%20%E6%9C%AC%E5%BA%97","華風料理 一芳亭 本店",true,"2026-03-31"
"296","焼肉 まつえ","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%84%BC%E8%82%89%20%E3%81%BE%E3%81%A4%E3%81%88","焼肉 まつえ",true,"2026-03-31"
"297","PIZZERIA NAPOLETANA ASSO DA YAMAGUCHI中崎町","umeda","other",3.5,"https://www.google.com/maps/search/?api=1&query=PIZZERIA%20NAPOLETANA%20ASSO%20DA%20YAMAGUCHI%E4%B8%AD%E5%B4%8E%E7%94%BA","PIZZERIA NAPOLETANA ASSO DA YAMAGUCHI中崎町",true,"2026-03-31"
"298","焼肉 こてつ（旧：焼肉家ねぎちゃん）","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%84%BC%E8%82%89%20%E3%81%93%E3%81%A6%E3%81%A4%EF%BC%88%E6%97%A7%EF%BC%9A%E7%84%BC%E8%82%89%E5%AE%B6%E3%81%AD%E3%81%8E%E3%81%A1%E3%82%83%E3%82%93%EF%BC%89","焼肉 こてつ（旧：焼肉家ねぎちゃん）",true,"2026-03-31"
"299","イタリアン チャイナバル村塾","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E3%83%B3%20%E3%83%81%E3%83%A3%E3%82%A4%E3%83%8A%E3%83%90%E3%83%AB%E6%9D%91%E5%A1%BE","イタリアン チャイナバル村塾",true,"2026-03-31"
"300","燻製工房 ホイコッケン","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%87%BB%E8%A3%BD%E5%B7%A5%E6%88%BF%20%E3%83%9B%E3%82%A4%E3%82%B3%E3%83%83%E3%82%B1%E3%83%B3","燻製工房 ホイコッケン",true,"2026-03-31"
"301","もつ煮本舗 まるさん食堂","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%82%82%E3%81%A4%E7%85%AE%E6%9C%AC%E8%88%97%20%E3%81%BE%E3%82%8B%E3%81%95%E3%82%93%E9%A3%9F%E5%A0%82","もつ煮本舗 まるさん食堂",true,"2026-03-31"
"302","橋本屋","other","other",4.6,"https://www.google.com/maps/search/?api=1&query=%E6%A9%8B%E6%9C%AC%E5%B1%8B","橋本屋 4.6(195) ￥1,000～2,000 · カレー",true,"2026-03-31"
"303","ラーメン 菜苑","other","ramen",4.1,"https://www.google.com/maps/search/?api=1&query=%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%20%E8%8F%9C%E8%8B%91","ラーメン 菜苑 4.1(1,782) ￥1,000～2,000 · ラーメン",true,"2026-03-31"
"304","醤油らーめん専門 金久右衛門 本店","other","ramen",4,"https://www.google.com/maps/search/?api=1&query=%E9%86%A4%E6%B2%B9%E3%82%89%E3%83%BC%E3%82%81%E3%82%93%E5%B0%82%E9%96%80%20%E9%87%91%E4%B9%85%E5%8F%B3%E8%A1%9B%E9%96%80%20%E6%9C%AC%E5%BA%97","醤油らーめん専門 金久右衛門 本店 4.0(482) ￥1,000～2,000 · ラーメン",true,"2026-03-31"
"305","無鉄砲 大阪店","other","ramen",3.9,"https://www.google.com/maps/search/?api=1&query=%E7%84%A1%E9%89%84%E7%A0%B2%20%E5%A4%A7%E9%98%AA%E5%BA%97","無鉄砲 大阪店 3.9(2,707) ￥1,000～2,000 · ラーメン",true,"2026-03-31"
"306","すき焼き・しゃぶしゃぶ きよ助","other","other",4.6,"https://www.google.com/maps/search/?api=1&query=%E3%81%99%E3%81%8D%E7%84%BC%E3%81%8D%E3%83%BB%E3%81%97%E3%82%83%E3%81%B6%E3%81%97%E3%82%83%E3%81%B6%20%E3%81%8D%E3%82%88%E5%8A%A9","すき焼き・しゃぶしゃぶ きよ助 4.6(292) しゃぶしゃぶ",true,"2026-03-31"
"307","鮨 なかみせ","other","sushi",4.6,"https://www.google.com/maps/search/?api=1&query=%E9%AE%A8%20%E3%81%AA%E3%81%8B%E3%81%BF%E3%81%9B","鮨 なかみせ 4.6(220) 寿司",true,"2026-03-31"
"308","鉄板焼き イルテラ （イタリアン）","other","other",4.8,"https://www.google.com/maps/search/?api=1&query=%E9%89%84%E6%9D%BF%E7%84%BC%E3%81%8D%20%E3%82%A4%E3%83%AB%E3%83%86%E3%83%A9%20%EF%BC%88%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E3%83%B3%EF%BC%89","鉄板焼き イルテラ （イタリアン） 4.8(492) ￥2,000～3,000 · 鉄板焼き",true,"2026-03-31"
"309","Udon Kyutaro","other","other",4.3,"https://www.google.com/maps/search/?api=1&query=Udon%20Kyutaro","Udon Kyutaro 4.3(1,198) ￥1～1,000 · うどん",true,"2026-03-31"
"310","三田天然温泉 寿ノ湯","other","other",4,"https://www.google.com/maps/search/?api=1&query=%E4%B8%89%E7%94%B0%E5%A4%A9%E7%84%B6%E6%B8%A9%E6%B3%89%20%E5%AF%BF%E3%83%8E%E6%B9%AF","三田天然温泉 寿ノ湯 4.0(1,653) 日帰り温泉",true,"2026-03-31"
"311","クニーズ・南河生鮮市場","other","other",3.8,"https://www.google.com/maps/search/?api=1&query=%E3%82%AF%E3%83%8B%E3%83%BC%E3%82%BA%E3%83%BB%E5%8D%97%E6%B2%B3%E7%94%9F%E9%AE%AE%E5%B8%82%E5%A0%B4","クニーズ・南河生鮮市場 3.8(964) スーパーマーケット",true,"2026-03-31"
"312","いわや","other","other",4.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%84%E3%82%8F%E3%82%84","いわや 4.5(679) 高級 · 郷土料理店",true,"2026-03-31"
"313","Norðurljósavegur 9","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=Nor%C3%B0urlj%C3%B3savegur%209","Norðurljósavegur 9 241 Grindavík アイスランド",true,"2026-03-31"
"314","白銀亭 イトゥビル店","other","other",4.2,"https://www.google.com/maps/search/?api=1&query=%E7%99%BD%E9%8A%80%E4%BA%AD%20%E3%82%A4%E3%83%88%E3%82%A5%E3%83%93%E3%83%AB%E5%BA%97","白銀亭 イトゥビル店 4.2(696) ￥1,000～2,000 · カレー",true,"2026-03-31"
"315","生鮮食材専門店『八百鮮』空堀店","other","other",4,"https://www.google.com/maps/search/?api=1&query=%E7%94%9F%E9%AE%AE%E9%A3%9F%E6%9D%90%E5%B0%82%E9%96%80%E5%BA%97%E3%80%8E%E5%85%AB%E7%99%BE%E9%AE%AE%E3%80%8F%E7%A9%BA%E5%A0%80%E5%BA%97","生鮮食材専門店『八百鮮』空堀店 4.0(277) スーパーマーケット",true,"2026-03-31"
"316","八百鮮 野田本店","fukushima","other",4,"https://www.google.com/maps/search/?api=1&query=%E5%85%AB%E7%99%BE%E9%AE%AE%20%E9%87%8E%E7%94%B0%E6%9C%AC%E5%BA%97","八百鮮 野田本店 4.0(293) 生鮮食品マーケット",true,"2026-03-31"
"317","あやむ屋","other","yakitori",4,"https://www.google.com/maps/search/?api=1&query=%E3%81%82%E3%82%84%E3%82%80%E5%B1%8B","あやむ屋 4.0(151) 焼き鳥",true,"2026-03-31"
"318","すし処 智","other","sushi",3.7,"https://www.google.com/maps/search/?api=1&query=%E3%81%99%E3%81%97%E5%87%A6%20%E6%99%BA","すし処 智 3.7(224) ￥3,000～4,000 · 寿司",true,"2026-03-31"
"319","洋食堂 ゴメンネJIRO","other","other",4.2,"https://www.google.com/maps/search/?api=1&query=%E6%B4%8B%E9%A3%9F%E5%A0%82%20%E3%82%B4%E3%83%A1%E3%83%B3%E3%83%8DJIRO","洋食堂 ゴメンネJIRO 4.2(263) ￥3,000～4,000 · 日本式洋食レストラン",true,"2026-03-31"
"320","焼肉 同心亭","other","yakiniku",4.5,"https://www.google.com/maps/search/?api=1&query=%E7%84%BC%E8%82%89%20%E5%90%8C%E5%BF%83%E4%BA%AD","焼肉 同心亭 4.5(160) ￥10,000 以上 · 焼き肉",true,"2026-03-31"
"321","らーめん チョンマゲ 大阪梅田店","umeda","ramen",3.8,"https://www.google.com/maps/search/?api=1&query=%E3%82%89%E3%83%BC%E3%82%81%E3%82%93%20%E3%83%81%E3%83%A7%E3%83%B3%E3%83%9E%E3%82%B2%20%E5%A4%A7%E9%98%AA%E6%A2%85%E7%94%B0%E5%BA%97","らーめん チョンマゲ 大阪梅田店 3.8(355) ￥1,000～2,000 · ラーメン",true,"2026-03-31"
"322","焼肉たむら 1号店","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%84%BC%E8%82%89%E3%81%9F%E3%82%80%E3%82%89%201%E5%8F%B7%E5%BA%97","焼肉たむら 1号店",true,"2026-03-31"
"323","たぴおか食堂","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%9F%E3%81%B4%E3%81%8A%E3%81%8B%E9%A3%9F%E5%A0%82","たぴおか食堂",true,"2026-03-31"
"324","中国居酒屋 はるぴん","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E4%B8%AD%E5%9B%BD%E5%B1%85%E9%85%92%E5%B1%8B%20%E3%81%AF%E3%82%8B%E3%81%B4%E3%82%93","中国居酒屋 はるぴん",true,"2026-03-31"
"325","屋台担担麺たぶっちゃん","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%B1%8B%E5%8F%B0%E6%8B%85%E6%8B%85%E9%BA%BA%E3%81%9F%E3%81%B6%E3%81%A3%E3%81%A1%E3%82%83%E3%82%93","屋台担担麺たぶっちゃん",true,"2026-03-31"
"326","ヴィヴァッカス","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%83%B4%E3%82%A3%E3%83%B4%E3%82%A1%E3%83%83%E3%82%AB%E3%82%B9","ヴィヴァッカス",true,"2026-03-31"
"327","８Seas Sauna HIRA","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%EF%BC%98Seas%20Sauna%20HIRA","８Seas Sauna HIRA",true,"2026-03-31"
"328","焼肉はぐれ雲なんば","namba","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%84%BC%E8%82%89%E3%81%AF%E3%81%90%E3%82%8C%E9%9B%B2%E3%81%AA%E3%82%93%E3%81%B0","焼肉はぐれ雲なんば",true,"2026-03-31"
"329","y/OU donut（ユードーナッツ）","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=y%2FOU%20donut%EF%BC%88%E3%83%A6%E3%83%BC%E3%83%89%E3%83%BC%E3%83%8A%E3%83%83%E3%83%84%EF%BC%89","y/OU donut（ユードーナッツ）",true,"2026-03-31"
"330","熟成鮨利他","other","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%86%9F%E6%88%90%E9%AE%A8%E5%88%A9%E4%BB%96","熟成鮨利他",true,"2026-03-31"
"331","高槻大衆ネオン居酒屋 スタンドＢ","other","tachinomi",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%AB%98%E6%A7%BB%E5%A4%A7%E8%A1%86%E3%83%8D%E3%82%AA%E3%83%B3%E5%B1%85%E9%85%92%E5%B1%8B%20%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%89%EF%BC%A2","高槻大衆ネオン居酒屋 スタンドＢ",true,"2026-03-31"
"332","地酒だいにんぐやす","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%9C%B0%E9%85%92%E3%81%A0%E3%81%84%E3%81%AB%E3%82%93%E3%81%90%E3%82%84%E3%81%99","地酒だいにんぐやす",true,"2026-03-31"
"333","らーめん たま家 多摩本店","other","ramen",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%82%89%E3%83%BC%E3%82%81%E3%82%93%20%E3%81%9F%E3%81%BE%E5%AE%B6%20%E5%A4%9A%E6%91%A9%E6%9C%AC%E5%BA%97","らーめん たま家 多摩本店",true,"2026-03-31"
"334","食堂 黒うさぎ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%A3%9F%E5%A0%82%20%E9%BB%92%E3%81%86%E3%81%95%E3%81%8E","食堂 黒うさぎ",true,"2026-03-31"
"335","唐黍堂","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%94%90%E9%BB%8D%E5%A0%82","唐黍堂",true,"2026-03-31"
"336","なみじ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%AA%E3%81%BF%E3%81%98","なみじ",true,"2026-03-31"
"337","KURODARUMA","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=KURODARUMA","KURODARUMA",true,"2026-03-31"
"338","BarFPO(証券バー)","other","bar",3.5,"https://www.google.com/maps/search/?api=1&query=BarFPO(%E8%A8%BC%E5%88%B8%E3%83%90%E3%83%BC)","BarFPO(証券バー)",true,"2026-03-31"
"339","liminal","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=liminal","liminal",true,"2026-03-31"
"340","道頓堀クラフトビア醸造所 なんばCITY","namba","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%81%93%E9%A0%93%E5%A0%80%E3%82%AF%E3%83%A9%E3%83%95%E3%83%88%E3%83%93%E3%82%A2%E9%86%B8%E9%80%A0%E6%89%80%20%E3%81%AA%E3%82%93%E3%81%B0CITY","道頓堀クラフトビア醸造所 なんばCITY",true,"2026-03-31"
"341","casa di kudos","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=casa%20di%20kudos","casa di kudos",true,"2026-03-31"
"342","〒525-0063 滋賀県草津市南山田町４０９−１","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%80%92525-0063%20%E6%BB%8B%E8%B3%80%E7%9C%8C%E8%8D%89%E6%B4%A5%E5%B8%82%E5%8D%97%E5%B1%B1%E7%94%B0%E7%94%BA%EF%BC%94%EF%BC%90%EF%BC%99%E2%88%92%EF%BC%91","〒525-0063 滋賀県草津市南山田町４０９−１",true,"2026-03-31"
"343","くら おさかな市場","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%8F%E3%82%89%20%E3%81%8A%E3%81%95%E3%81%8B%E3%81%AA%E5%B8%82%E5%A0%B4","くら おさかな市場",true,"2026-03-31"
"344","中華料理 若水","other","ramen",3.5,"https://www.google.com/maps/search/?api=1&query=%E4%B8%AD%E8%8F%AF%E6%96%99%E7%90%86%20%E8%8B%A5%E6%B0%B4","中華料理 若水",true,"2026-03-31"
"345","あなごと日本酒 なかむら","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%82%E3%81%AA%E3%81%94%E3%81%A8%E6%97%A5%E6%9C%AC%E9%85%92%20%E3%81%AA%E3%81%8B%E3%82%80%E3%82%89","あなごと日本酒 なかむら",true,"2026-03-31"
"346","日本酒 かんき","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E6%9C%AC%E9%85%92%20%E3%81%8B%E3%82%93%E3%81%8D","日本酒 かんき",true,"2026-03-31"
"347","かがやきダイナー","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%8B%E3%81%8C%E3%82%84%E3%81%8D%E3%83%80%E3%82%A4%E3%83%8A%E3%83%BC","かがやきダイナー",true,"2026-03-31"
"348","梅田日本酒エビス","umeda","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%A2%85%E7%94%B0%E6%97%A5%E6%9C%AC%E9%85%92%E3%82%A8%E3%83%93%E3%82%B9","梅田日本酒エビス",true,"2026-03-31"
"349","べにくらげ","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%B9%E3%81%AB%E3%81%8F%E3%82%89%E3%81%92","べにくらげ",true,"2026-03-31"
"350","地酒蔵大阪 なんば本店","namba","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%9C%B0%E9%85%92%E8%94%B5%E5%A4%A7%E9%98%AA%20%E3%81%AA%E3%82%93%E3%81%B0%E6%9C%AC%E5%BA%97","地酒蔵大阪 なんば本店",true,"2026-03-31"
"351","鉄板焼肉 ホルモンまきの","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%89%84%E6%9D%BF%E7%84%BC%E8%82%89%20%E3%83%9B%E3%83%AB%E3%83%A2%E3%83%B3%E3%81%BE%E3%81%8D%E3%81%AE","鉄板焼肉 ホルモンまきの",true,"2026-03-31"
"352","天ぷら大吉 なんばこめじるし店","namba","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A9%E3%81%B7%E3%82%89%E5%A4%A7%E5%90%89%20%E3%81%AA%E3%82%93%E3%81%B0%E3%81%93%E3%82%81%E3%81%98%E3%82%8B%E3%81%97%E5%BA%97","天ぷら大吉 なんばこめじるし店",true,"2026-03-31"
"353","居酒屋 ながほり","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%B1%85%E9%85%92%E5%B1%8B%20%E3%81%AA%E3%81%8C%E3%81%BB%E3%82%8A","居酒屋 ながほり",true,"2026-03-31"
"354","南越谷SUSHI WORKS","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%8D%97%E8%B6%8A%E8%B0%B7SUSHI%20WORKS","南越谷SUSHI WORKS",true,"2026-03-31"
"355","きみや","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%8D%E3%81%BF%E3%82%84","きみや",true,"2026-03-31"
"356","にんにくバル ザ・ガーリック中野","other","izakaya",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%AB%E3%82%93%E3%81%AB%E3%81%8F%E3%83%90%E3%83%AB%20%E3%82%B6%E3%83%BB%E3%82%AC%E3%83%BC%E3%83%AA%E3%83%83%E3%82%AF%E4%B8%AD%E9%87%8E","にんにくバル ザ・ガーリック中野",true,"2026-03-31"
"357","小料理 おばんざい 小よし","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E6%96%99%E7%90%86%20%E3%81%8A%E3%81%B0%E3%82%93%E3%81%96%E3%81%84%20%E5%B0%8F%E3%82%88%E3%81%97","小料理 おばんざい 小よし",true,"2026-03-31"
"358","湯どうふ うえ川 南店","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%B9%AF%E3%81%A9%E3%81%86%E3%81%B5%20%E3%81%86%E3%81%88%E5%B7%9D%20%E5%8D%97%E5%BA%97","湯どうふ うえ川 南店",true,"2026-03-31"
"359","蛸八","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E8%9B%B8%E5%85%AB","蛸八",true,"2026-03-31"
"360","大阪まんぷく堂","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E9%98%AA%E3%81%BE%E3%82%93%E3%81%B7%E3%81%8F%E5%A0%82","大阪まんぷく堂",true,"2026-03-31"
"361","ぎょうざの焼吉","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%8E%E3%82%87%E3%81%86%E3%81%96%E3%81%AE%E7%84%BC%E5%90%89","ぎょうざの焼吉",true,"2026-03-31"
"362","新宿焼肉 牛たんの檸檬 大阪本店","other","yakiniku",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E5%AE%BF%E7%84%BC%E8%82%89%20%E7%89%9B%E3%81%9F%E3%82%93%E3%81%AE%E6%AA%B8%E6%AA%AC%20%E5%A4%A7%E9%98%AA%E6%9C%AC%E5%BA%97","新宿焼肉 牛たんの檸檬 大阪本店",true,"2026-03-31"
"363","TACOS 3HERMANOS HARAJUKU","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=TACOS%203HERMANOS%20HARAJUKU","TACOS 3HERMANOS HARAJUKU",true,"2026-03-31"
"364","黒羊羊肉串店 BLACK SHEEP","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E9%BB%92%E7%BE%8A%E7%BE%8A%E8%82%89%E4%B8%B2%E5%BA%97%20BLACK%20SHEEP","黒羊羊肉串店 BLACK SHEEP",true,"2026-03-31"
"365","たこ焼き&BAR プルプ takoyaki&bar poulpe","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%9F%E3%81%93%E7%84%BC%E3%81%8D%26BAR%20%E3%83%97%E3%83%AB%E3%83%97%20takoyaki%26bar%20poulpe","たこ焼き&BAR プルプ takoyaki&bar poulpe",true,"2026-03-31"
"366","花かご","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E8%8A%B1%E3%81%8B%E3%81%94","花かご",true,"2026-03-31"
"367","立ち喰い寿司 ゲンヤ倶楽部","other","sushi",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%AB%8B%E3%81%A1%E5%96%B0%E3%81%84%E5%AF%BF%E5%8F%B8%20%E3%82%B2%E3%83%B3%E3%83%A4%E5%80%B6%E6%A5%BD%E9%83%A8","立ち喰い寿司 ゲンヤ倶楽部",true,"2026-03-31"
"368","北新地おにぎり 夜の一粒","umeda","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E6%96%B0%E5%9C%B0%E3%81%8A%E3%81%AB%E3%81%8E%E3%82%8A%20%E5%A4%9C%E3%81%AE%E4%B8%80%E7%B2%92","北新地おにぎり 夜の一粒",true,"2026-03-31"
"369","卵かけめし 肉すい専門 やまや","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E5%8D%B5%E3%81%8B%E3%81%91%E3%82%81%E3%81%97%20%E8%82%89%E3%81%99%E3%81%84%E5%B0%82%E9%96%80%20%E3%82%84%E3%81%BE%E3%82%84","卵かけめし 肉すい専門 やまや",true,"2026-03-31"
"370","しゃぶ長","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E3%81%97%E3%82%83%E3%81%B6%E9%95%B7","しゃぶ長",true,"2026-03-31"
"371","揚子江ラーメン 名門","other","ramen",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%8F%9A%E5%AD%90%E6%B1%9F%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%20%E5%90%8D%E9%96%80","揚子江ラーメン 名門",true,"2026-03-31"
"372","按田餃子 代々木上原店","other","ramen",3.5,"https://www.google.com/maps/search/?api=1&query=%E6%8C%89%E7%94%B0%E9%A4%83%E5%AD%90%20%E4%BB%A3%E3%80%85%E6%9C%A8%E4%B8%8A%E5%8E%9F%E5%BA%97","按田餃子 代々木上原店",true,"2026-03-31"
"373","田舎の大鵬","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E7%94%B0%E8%88%8E%E3%81%AE%E5%A4%A7%E9%B5%AC","田舎の大鵬",true,"2026-03-31"
"374","貝鮮浜焼きバイキング あみ浜食堂","other","other",3.5,"https://www.google.com/maps/search/?api=1&query=%E8%B2%9D%E9%AE%AE%E6%B5%9C%E7%84%BC%E3%81%8D%E3%83%90%E3%82%A4%E3%82%AD%E3%83%B3%E3%82%B0%20%E3%81%82%E3%81%BF%E6%B5%9C%E9%A3%9F%E5%A0%82","貝鮮浜焼きバイキング あみ浜食堂",true,"2026-03-31"
